subject,relation,prompt,position_mode,ablated_positions,band,condition,replicate,greedy_span,content_token,content_index,span_logp_clean,span_logp_cond,delta_span_logp,content_logp_clean,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Miles Davis,birth_year,Miles Davis was born in the year,subject_last,2,6-20,name_lens,0, 1926.,192,1,-3.3536,-5.0373,-1.6837,-0.8453,-0.9237,-0.0784,1,0,192,0.0043
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,9-13,jspace,0, the United States., United,1,-3.0297,-3.3327,-0.303,-0.4179,-0.4992,-0.0812,1,0, United,0.0255
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,9-13,jspace_keep_name,0, the United States., United,1,-3.0297,-3.4383,-0.4086,-0.4179,-0.4873,-0.0694,1,0, United,0.0439
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,9-13,jspace_restore_rest,0, the United States., United,1,-3.0297,-2.9552,0.0746,-0.4179,-0.4267,-0.0088,1,0, United,0.018
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,9-13,name_lens,0, the United States., United,1,-3.0297,-3.0127,0.017,-0.4179,-0.4202,-0.0023,1,0, United,0.0161
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,9-17,jspace,0, the United States., United,1,-3.0297,-3.3033,-0.2736,-0.4179,-0.4511,-0.0332,1,0, United,0.0355
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,9-17,jspace_keep_name,0, the United States., United,1,-3.0297,-3.2884,-0.2587,-0.4179,-0.4713,-0.0534,1,0, United,0.0481
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,9-17,jspace_restore_rest,0, the United States., United,1,-3.0297,-2.9999,0.0298,-0.4179,-0.4182,-0.0003,1,0, United,0.0178
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,9-17,name_lens,0, the United States., United,1,-3.0297,-2.9989,0.0309,-0.4179,-0.4217,-0.0038,1,0, United,0.0145
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,6-20,jspace,0, the United States., United,1,-3.0297,-3.4104,-0.3806,-0.4179,-0.3918,0.0261,1,0, United,0.1489
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,6-20,jspace_keep_name,0, the United States., United,1,-3.0297,-3.3011,-0.2714,-0.4179,-0.4818,-0.0638,1,0, United,0.0794
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,6-20,jspace_restore_rest,0, the United States., United,1,-3.0297,-3.0426,-0.0129,-0.4179,-0.4338,-0.0159,1,0, United,0.024
Miles Davis,birth_country,Miles Davis was born in the country of,subject_last,2,6-20,name_lens,0, the United States., United,1,-3.0297,-3.0227,0.0071,-0.4179,-0.4396,-0.0216,1,0, United,0.0281
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,9-13,jspace,0, 1991.,199,1,-3.8919,-5.2911,-1.3992,-0.5795,-1.45,-0.8706,2,1,197,0.0036
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,9-13,jspace_keep_name,0, 1991.,199,1,-3.8919,-5.5485,-1.6566,-0.5795,-1.5226,-0.9432,2,1,197,0.0025
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,9-13,jspace_restore_rest,0, 1991.,199,1,-3.8919,-5.1495,-1.2577,-0.5795,-1.2956,-0.7161,2,1,197,0.0013
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,9-13,name_lens,0, 1991.,199,1,-3.8919,-4.9402,-1.0484,-0.5795,-1.1586,-0.5791,1,0,199,0.001
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,9-17,jspace,0, 1991.,199,1,-3.8919,-4.76,-0.8681,-0.5795,-1.0891,-0.5096,1,0,199,0.0025
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,9-17,jspace_keep_name,0, 1991.,199,1,-3.8919,-5.2244,-1.3325,-0.5795,-1.4973,-0.9178,2,1,197,0.0033
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,9-17,jspace_restore_rest,0, 1991.,199,1,-3.8919,-4.909,-1.0172,-0.5795,-1.1799,-0.6004,1,0,199,0.0011
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,9-17,name_lens,0, 1991.,199,1,-3.8919,-4.8873,-0.9955,-0.5795,-1.1248,-0.5453,1,0,199,0.0009
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,6-20,jspace,0, 1991.,199,1,-3.8919,-5.2501,-1.3583,-0.5795,-1.7425,-1.1631,1,0,199,0.0263
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,6-20,jspace_keep_name,0, 1991.,199,1,-3.8919,-4.486,-0.5941,-0.5795,-1.3614,-0.782,1,0,199,0.0166
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,6-20,jspace_restore_rest,0, 1991.,199,1,-3.8919,-5.6561,-1.7643,-0.5795,-1.6168,-1.0374,2,1,197,0.0032
Miles Davis,death_year,Miles Davis died in the year,subject_last,2,6-20,name_lens,0, 1991.,199,1,-3.8919,-5.4696,-1.5778,-0.5795,-1.5453,-0.9659,2,1,197,0.0088
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-13,jspace,0, jazz musician in the, jazz,0,-5.9058,-6.4148,-0.509,-2.4427,-2.9104,-0.4677,2,1, musician,0.0676
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-13,jspace_keep_name,0, jazz musician in the, jazz,0,-5.9058,-6.448,-0.5422,-2.4427,-2.9285,-0.4858,2,1, musician,0.072
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-13,jspace_restore_rest,0, jazz musician in the, jazz,0,-5.9058,-5.8796,0.0262,-2.4427,-2.4532,-0.0106,1,0, jazz,0.0049
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-13,name_lens,0, jazz musician in the, jazz,0,-5.9058,-5.8866,0.0192,-2.4427,-2.4626,-0.02,1,0, jazz,0.0043
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-17,jspace,0, jazz musician in the, jazz,0,-5.9058,-6.6835,-0.7777,-2.4427,-3.076,-0.6334,2,1, musician,0.0857
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-17,jspace_keep_name,0, jazz musician in the, jazz,0,-5.9058,-6.546,-0.6401,-2.4427,-2.9592,-0.5166,2,1, musician,0.0849
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-17,jspace_restore_rest,0, jazz musician in the, jazz,0,-5.9058,-5.8831,0.0227,-2.4427,-2.4446,-0.0019,1,0, jazz,0.0031
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-17,name_lens,0, jazz musician in the, jazz,0,-5.9058,-5.9207,-0.0149,-2.4427,-2.4503,-0.0076,1,0, jazz,0.004
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,6-20,jspace,0, jazz musician in the, jazz,0,-5.9058,-6.7377,-0.8319,-2.4427,-2.9941,-0.5515,2,1, musician,0.1387
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,6-20,jspace_keep_name,0, jazz musician in the, jazz,0,-5.9058,-6.7498,-0.8439,-2.4427,-2.9941,-0.5514,1,0, jazz,0.1599
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,6-20,jspace_restore_rest,0, jazz musician in the, jazz,0,-5.9058,-5.8792,0.0266,-2.4427,-2.4345,0.0082,1,0, jazz,0.0266
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,6-20,name_lens,0, jazz musician in the, jazz,0,-5.9058,-5.9889,-0.083,-2.4427,-2.5782,-0.1355,1,0, jazz,0.0349
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-13,jspace,0, a jazz musician., jazz,1,-6.4635,-6.9193,-0.4558,-2.3622,-2.7034,-0.3412,1,0, jazz,0.018
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-13,jspace_keep_name,0, a jazz musician., jazz,1,-6.4635,-6.3169,0.1466,-2.3622,-2.3257,0.0365,1,0, jazz,0.0171
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-13,jspace_restore_rest,0, a jazz musician., jazz,1,-6.4635,-6.7718,-0.3083,-2.3622,-2.5604,-0.1982,1,0, jazz,0.0036
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-13,name_lens,0, a jazz musician., jazz,1,-6.4635,-6.6672,-0.2037,-2.3622,-2.4762,-0.114,1,0, jazz,0.0019
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-17,jspace,0, a jazz musician., jazz,1,-6.4635,-6.8845,-0.421,-2.3622,-2.6837,-0.3216,1,0, jazz,0.03
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-17,jspace_keep_name,0, a jazz musician., jazz,1,-6.4635,-6.7491,-0.2856,-2.3622,-2.5862,-0.224,1,0, jazz,0.0395
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-17,jspace_restore_rest,0, a jazz musician., jazz,1,-6.4635,-6.7643,-0.3008,-2.3622,-2.5589,-0.1967,1,0, jazz,0.0032
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-17,name_lens,0, a jazz musician., jazz,1,-6.4635,-6.6515,-0.188,-2.3622,-2.4813,-0.1191,1,0, jazz,0.0015
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,6-20,jspace,0, a jazz musician., jazz,1,-6.4635,-7.1452,-0.6817,-2.3622,-2.8678,-0.5056,2,1, ______,0.0429
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,6-20,jspace_keep_name,0, a jazz musician., jazz,1,-6.4635,-6.5953,-0.1318,-2.3622,-2.4185,-0.0563,1,0, jazz,0.0718
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,6-20,jspace_restore_rest,0, a jazz musician., jazz,1,-6.4635,-6.5699,-0.1064,-2.3622,-2.4529,-0.0908,1,0, jazz,0.0042
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,6-20,name_lens,0, a jazz musician., jazz,1,-6.4635,-6.6317,-0.1682,-2.3622,-2.539,-0.1768,1,0, jazz,0.0083
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-13,jspace,0, trumpet in the , trumpet,0,-3.4955,-4.0727,-0.5772,-0.3364,-0.7155,-0.3791,1,0, trumpet,0.125
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-13,jspace_keep_name,0, trumpet in the , trumpet,0,-3.4955,-4.082,-0.5865,-0.3364,-0.7127,-0.3763,1,0, trumpet,0.1238
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-13,jspace_restore_rest,0, trumpet in the , trumpet,0,-3.4955,-3.5501,-0.0546,-0.3364,-0.401,-0.0646,1,0, trumpet,0.0083
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-13,name_lens,0, trumpet in the , trumpet,0,-3.4955,-3.5751,-0.0797,-0.3364,-0.3791,-0.0427,1,0, trumpet,0.005
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-17,jspace,0, trumpet in the , trumpet,0,-3.4955,-4.2319,-0.7364,-0.3364,-0.8702,-0.5338,1,0, trumpet,0.2032
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-17,jspace_keep_name,0, trumpet in the , trumpet,0,-3.4955,-4.2066,-0.7112,-0.3364,-0.923,-0.5866,1,0, trumpet,0.2478
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-17,jspace_restore_rest,0, trumpet in the , trumpet,0,-3.4955,-3.5201,-0.0246,-0.3364,-0.381,-0.0447,1,0, trumpet,0.0052
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-17,name_lens,0, trumpet in the , trumpet,0,-3.4955,-3.5412,-0.0457,-0.3364,-0.3756,-0.0392,1,0, trumpet,0.0044
Miles Davis,instrument,Miles Davis played the,subject_last,2,6-20,jspace,0, trumpet in the , trumpet,0,-3.4955,-5.2219,-1.7264,-0.3364,-1.7197,-1.3834,1,0, trumpet,0.773
Miles Davis,instrument,Miles Davis played the,subject_last,2,6-20,jspace_keep_name,0, trumpet in the , trumpet,0,-3.4955,-4.265,-0.7695,-0.3364,-0.9455,-0.6091,1,0, trumpet,0.2614
Miles Davis,instrument,Miles Davis played the,subject_last,2,6-20,jspace_restore_rest,0, trumpet in the , trumpet,0,-3.4955,-3.6014,-0.106,-0.3364,-0.4332,-0.0969,1,0, trumpet,0.0156
Miles Davis,instrument,Miles Davis played the,subject_last,2,6-20,name_lens,0, trumpet in the , trumpet,0,-3.4955,-3.6466,-0.1511,-0.3364,-0.4085,-0.0721,1,0, trumpet,0.0126
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-13,jspace,0, his work in the, work,1,-5.5503,-5.6731,-0.1229,-2.3598,-2.4934,-0.1335,1,0, work,0.0152
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-13,jspace_keep_name,0, his work in the, work,1,-5.5503,-5.7051,-0.1548,-2.3598,-2.4888,-0.129,1,0, work,0.0163
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-13,jspace_restore_rest,0, his work in the, work,1,-5.5503,-5.4754,0.0748,-2.3598,-2.3303,0.0295,1,0, work,0.0211
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-13,name_lens,0, his work in the, work,1,-5.5503,-5.4914,0.0588,-2.3598,-2.3244,0.0354,1,0, work,0.021
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-17,jspace,0, his work in the, work,1,-5.5503,-5.5437,0.0066,-2.3598,-2.3841,-0.0242,1,0, work,0.0207
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-17,jspace_keep_name,0, his work in the, work,1,-5.5503,-5.5807,-0.0304,-2.3598,-2.373,-0.0132,1,0, work,0.0171
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-17,jspace_restore_rest,0, his work in the, work,1,-5.5503,-5.4893,0.0609,-2.3598,-2.3318,0.028,1,0, work,0.0224
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-17,name_lens,0, his work in the, work,1,-5.5503,-5.4951,0.0551,-2.3598,-2.3401,0.0197,1,0, work,0.0211
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,6-20,jspace,0, his work in the, work,1,-5.5503,-5.547,0.0032,-2.3598,-2.5234,-0.1636,2,1, ,0.0745
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,6-20,jspace_keep_name,0, his work in the, work,1,-5.5503,-5.5189,0.0314,-2.3598,-2.4517,-0.0919,1,0, work,0.0578
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,6-20,jspace_restore_rest,0, his work in the, work,1,-5.5503,-5.5073,0.043,-2.3598,-2.4171,-0.0573,1,0, work,0.0081
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,6-20,name_lens,0, his work in the, work,1,-5.5503,-5.4415,0.1088,-2.3598,-2.3475,0.0123,1,0, work,0.0081
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,9-13,jspace,0," the future, and", future,1,-7.391,-7.3718,0.0192,-2.682,-2.7408,-0.0588,1,0, future,0.0203
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,9-13,jspace_keep_name,0," the future, and", future,1,-7.391,-7.5315,-0.1405,-2.682,-2.8987,-0.2167,1,0, future,0.0159
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,9-13,jspace_restore_rest,0," the future, and", future,1,-7.391,-7.4233,-0.0323,-2.682,-2.7024,-0.0204,1,0, future,0.0031
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,9-13,name_lens,0," the future, and", future,1,-7.391,-7.3609,0.0301,-2.682,-2.6486,0.0335,1,0, future,0.0025
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,9-17,jspace,0," the future, and", future,1,-7.391,-7.2754,0.1157,-2.682,-2.6814,0.0007,1,0, future,0.0222
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,9-17,jspace_keep_name,0," the future, and", future,1,-7.391,-7.4794,-0.0883,-2.682,-2.8449,-0.1629,1,0, future,0.0238
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,9-17,jspace_restore_rest,0," the future, and", future,1,-7.391,-7.4016,-0.0106,-2.682,-2.6961,-0.0141,1,0, future,0.002
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,9-17,name_lens,0," the future, and", future,1,-7.391,-7.3786,0.0125,-2.682,-2.6374,0.0447,1,0, future,0.0017
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,6-20,jspace,0," the future, and", future,1,-7.391,-7.7341,-0.343,-2.682,-3.1011,-0.4191,2,1, ,0.1365
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,6-20,jspace_keep_name,0," the future, and", future,1,-7.391,-7.533,-0.142,-2.682,-2.9509,-0.2688,1,0, future,0.067
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,6-20,jspace_restore_rest,0," the future, and", future,1,-7.391,-7.5462,-0.1552,-2.682,-2.7608,-0.0788,1,0, future,0.0047
Miles Davis,language,Miles Davis spoke the language of,subject_last,2,6-20,name_lens,0," the future, and", future,1,-7.391,-7.5118,-0.1208,-2.682,-2.7945,-0.1125,1,0, future,0.0156
Miles Davis,spouse,Miles Davis was married to,subject_last,2,9-13,jspace,0, a woman named Frances, woman,1,-5.8902,-6.9999,-1.1097,-0.8262,-0.8168,0.0094,1,0, woman,0.2232
Miles Davis,spouse,Miles Davis was married to,subject_last,2,9-13,jspace_keep_name,0, a woman named Frances, woman,1,-5.8902,-7.9891,-2.0989,-0.8262,-0.8223,0.0039,1,0, woman,0.2225
Miles Davis,spouse,Miles Davis was married to,subject_last,2,9-13,jspace_restore_rest,0, a woman named Frances, woman,1,-5.8902,-6.1553,-0.2651,-0.8262,-0.7879,0.0383,1,0, woman,0.1111
Miles Davis,spouse,Miles Davis was married to,subject_last,2,9-13,name_lens,0, a woman named Frances, woman,1,-5.8902,-6.0271,-0.1369,-0.8262,-0.7951,0.0311,1,0, woman,0.0821
Miles Davis,spouse,Miles Davis was married to,subject_last,2,9-17,jspace,0, a woman named Frances, woman,1,-5.8902,-7.5114,-1.6212,-0.8262,-0.8009,0.0253,1,0, woman,0.2918
Miles Davis,spouse,Miles Davis was married to,subject_last,2,9-17,jspace_keep_name,0, a woman named Frances, woman,1,-5.8902,-7.8881,-1.9979,-0.8262,-0.8732,-0.047,1,0, woman,0.2399
Miles Davis,spouse,Miles Davis was married to,subject_last,2,9-17,jspace_restore_rest,0, a woman named Frances, woman,1,-5.8902,-5.9694,-0.0792,-0.8262,-0.7799,0.0463,1,0, woman,0.09
Miles Davis,spouse,Miles Davis was married to,subject_last,2,9-17,name_lens,0, a woman named Frances, woman,1,-5.8902,-5.9877,-0.0975,-0.8262,-0.7893,0.0369,1,0, woman,0.0726
Miles Davis,spouse,Miles Davis was married to,subject_last,2,6-20,jspace,0, a woman named Frances, woman,1,-5.8902,-9.237,-3.3468,-0.8262,-1.0547,-0.2285,1,0, woman,0.5494
Miles Davis,spouse,Miles Davis was married to,subject_last,2,6-20,jspace_keep_name,0, a woman named Frances, woman,1,-5.8902,-8.6166,-2.7264,-0.8262,-0.8913,-0.0651,1,0, woman,0.4412
Miles Davis,spouse,Miles Davis was married to,subject_last,2,6-20,jspace_restore_rest,0, a woman named Frances, woman,1,-5.8902,-6.1678,-0.2776,-0.8262,-0.8126,0.0136,1,0, woman,0.1481
Miles Davis,spouse,Miles Davis was married to,subject_last,2,6-20,name_lens,0, a woman named Frances, woman,1,-5.8902,-6.2943,-0.4041,-0.8262,-0.8326,-0.0064,1,0, woman,0.1538
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,9-13,jspace,0," Chicago, where he", Chicago,0,-4.2889,-4.5243,-0.2354,-1.5001,-1.4935,0.0067,1,0, Chicago,0.0106
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,9-13,jspace_keep_name,0," Chicago, where he", Chicago,0,-4.2889,-4.513,-0.2241,-1.5001,-1.4904,0.0097,1,0, Chicago,0.0144
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,9-13,jspace_restore_rest,0," Chicago, where he", Chicago,0,-4.2889,-4.15,0.1389,-1.5001,-1.3787,0.1214,1,0, Chicago,0.0078
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,9-13,name_lens,0," Chicago, where he", Chicago,0,-4.2889,-4.1508,0.1382,-1.5001,-1.4103,0.0898,1,0, Chicago,0.005
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,9-17,jspace,0," Chicago, where he", Chicago,0,-4.2889,-4.6588,-0.3699,-1.5001,-1.542,-0.0419,1,0, Chicago,0.016
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,9-17,jspace_keep_name,0," Chicago, where he", Chicago,0,-4.2889,-4.5717,-0.2827,-1.5001,-1.4983,0.0018,1,0, Chicago,0.0202
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,9-17,jspace_restore_rest,0," Chicago, where he", Chicago,0,-4.2889,-4.168,0.121,-1.5001,-1.3928,0.1073,1,0, Chicago,0.0057
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,9-17,name_lens,0," Chicago, where he", Chicago,0,-4.2889,-4.1428,0.1461,-1.5001,-1.4085,0.0916,1,0, Chicago,0.0045
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,6-20,jspace,0," Chicago, where he", Chicago,0,-4.2889,-5.1227,-0.8338,-1.5001,-1.5954,-0.0952,1,0, Chicago,0.0784
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,6-20,jspace_keep_name,0," Chicago, where he", Chicago,0,-4.2889,-4.3712,-0.0822,-1.5001,-1.5246,-0.0244,1,0, Chicago,0.0352
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,6-20,jspace_restore_rest,0," Chicago, where he", Chicago,0,-4.2889,-4.3194,-0.0305,-1.5001,-1.4526,0.0475,1,0, Chicago,0.036
Miles Davis,education,Miles Davis studied at the University of,subject_last,2,6-20,name_lens,0," Chicago, where he", Chicago,0,-4.2889,-4.3539,-0.0649,-1.5001,-1.4723,0.0278,1,0, Chicago,0.0326
Miles Davis,citizenship,Miles Davis was a citizen of,subject_last,2,9-13,jspace,0, the United States., United,1,-2.5426,-2.7342,-0.1916,-0.3918,-0.4446,-0.0528,1,0, United,0.0153
Miles Davis,citizenship,Miles Davis was a citizen of,subject_last,2,9-13,jspace_keep_name,0, the United States., United,1,-2.5426,-2.7723,-0.2297,-0.3918,-0.4524,-0.0606,1,0, United,0.0115
Miles Davis,citizenship,Miles Davis was a citizen of,subject_last,2,9-13,jspace_restore_rest,0, the United States., United,1,-2.5426,-2.5432,-0.0006,-0.3918,-0.4314,-0.0396,1,0, United,0.002
Miles Davis,citizenship,Miles Davis was a citizen of,subject_last,2,9-13,name_lens,0, the United States., United,1,-2.5426,-2.5237,0.0189,-0.3918,-0.4128,-0.021,1,0, United,0.0014
