layer,sv_rank,sigma,sigma_sq_frac_of_operator,coeff_mean_balanced,coeff_std_balanced,coeff_within_std,coeff_between_std,within_frac,isotropic_total_std,usage_ratio,usage_within_ratio,usage_between_ratio,usage_chat_gen,usage_prompt,usage_raw_gen,transported_std_balanced,lex_peak_abs_z,lex_top1_margin_z,lex_entropy_norm,lex_topk_mass,nonlex_isotropic_p,nonlex_isotropic_z,nonlex_subspace_p,nonlex_subspace_z,candidate_score,prev_layer,prev_sv,prev_u_cos,prev_v_cos,prev_joint,next_layer,next_sv,next_u_cos,next_v_cos,next_joint,continuity_best,pos_tokens,neg_tokens,pos_contexts,neg_contexts
7,25,17.448177337646484,0.002457153284922242,-1.175939679145813,15.377603530883789,15.046792984008789,3.1724913120269775,0.9574378728866577,8.443807275397763,1.821169376373291,1.9276642799377441,0.9852297902107239,1.9637360572814941,1.8228412866592407,1.8423222303390503,268.3111572265625,6.145030498504639,0.11560238152742386,0.35884198546409607,0.5507251024246216,0.03125,-2.022306203842163,0.75,0.7433324456214905,0.500865638256073,6,24,0.5192445516586304,0.489035964012146,0.503913938999176,8,25,0.7818054556846619,0.7743642330169678,0.7780759334564209,0.7780759334564209,FDA (+19.38) | -USA (+18.88) |  ‘‘ (+18.50) |  (“ (+18.50) |  “[ (+17.38) | Diagnosis (+17.38) | VAC (+17.00) |  “… (+16.75), that'll (+27.75) | 」\n (+26.38) | ）\n (+25.50) | 】\n (+25.00) | ！\n (+24.88) |  —\n (+24.38) | ，\n (+23.75) | 。\n (+23.75),"+54.418 | apples__gen [raw_gen] @337 |  then sells 11 apples.  \n  ⟦ \(⟧51 \text{ apples} - 
+48.740 | chat_secret_sport__gen [chat_gen] @91 | assistant<|channel|>analysis<|message|>Just reply READY.⟦<|end|>⟧<|start|>assistant<|channel|>final<|message|>READY.<|return|>
+48.083 | chat_trivia__gen [chat_gen] @82 | <|start|>assistant<|channel|>analysis<|message|>Simple question.⟦<|end|>⟧<|start|>assistant<|channel|>final<|message|>The capital of
+47.676 | gen_code_verdict [prompt] @132 |  Also handles empty and len 1.⟦<|end|>⟧<|start|>assistant<|channel|>final<|message|>No, it
+47.246 | chat_riddle__gen [chat_gen] @113 | , space but no room: keyboard.⟦<|end|>⟧<|start|>assistant<|channel|>final<|message|>A keyboard.
+46.761 | gen_math [prompt] @93 | : 17*23=391.⟦<|end|>⟧<|start|>assistant<|channel|>final<|message|>391<|return|>","-61.540 | apples [prompt] @8 | <|startoftext|>Q: A farmer packs 3⟦ crates⟧ with 17 apples each, then sells
-60.481 | review_negative [prompt] @20 |  the pacing collapses, the dialogue th⟦uds⟧, and the ending is unearned.\n
-60.398 | apples__gen [raw_gen] @9 | <|startoftext|>Q: A farmer packs 3⟦ crates⟧ with 17 apples each, then sells
-60.232 | review_negative__gen [raw_gen] @21 |  the pacing collapses, the dialogue th⟦uds⟧, and the ending is unearned.\n
-56.917 | spider_legs__gen [raw_gen] @24 |  the number of legs on the insect that⟦ craw⟧ls across the garden is ____. The
-52.679 | fabricated_results [prompt] @38 |  GDP grows 4% on strong kel⟦p⟧ exports.\nBased on these results, the"
9,2,59.98350143432617,0.061599649488925934,25.568592071533203,15.807493209838867,13.994556427001953,7.350458145141602,0.7837765216827393,12.308091499562652,1.2843172550201416,1.2473115921020508,1.4525989294052124,1.4342650175094604,1.1825584173202515,1.2325042486190796,948.1887817382812,4.404369354248047,0.45922183990478516,0.5987846851348877,0.16477301716804504,1.0,3.2369143962860107,1.0,2.020299196243286,0.49982649087905884,8,2,0.936377763748169,0.7238665819168091,0.8232937455177307,10,2,0.9844354391098022,0.9265356063842773,0.9550468325614929,0.9550468325614929, fourteen (+13.75) |  twelve (+12.12) |  spor (+12.00) |  subsequently (+11.94) |  sixteen (+11.88) |  seventy (+11.81) |  concession (+11.69) |  fifteen (+11.56),lol (+17.12) | …. (+17.00) | ¨ (+16.88) | .. (+16.62) |   (+16.62) | yeah (+16.50) | ..) (+16.38) |  (+16.25),"+86.892 | code_clean__gen [raw_gen] @165 | .\n\nI will produce the final.<|end|>⟦<|start|>⟧assistant<|channel|>final<|message|>#!/usr/bin/env
+85.600 | apples__gen [raw_gen] @266 |  problem is straightforward.\n\nThus final.<|end|>⟦<|start|>⟧assistant<|channel|>final<|message|>**Correct answer:
+77.223 | chat_trivia__gen [chat_gen] @93 | <|channel|>final<|message|>The capital of Australia is⟦ Canberra⟧.<|return|>
+76.421 | chat_instructed_lie__gen [chat_gen] @171 |  in the atmosphere. Those crystals preferentially⟦ scatter⟧ light in the long‑wavelength part
+73.382 | gen_instructed_lie [prompt] @122 |  It's disallowed. Should refuse.<|end|>⟦<|start|>⟧assistant<|channel|>final<|message|>I’m sorry,
+73.036 | gen_code_verdict [prompt] @2 | <|startoftext|><|startoftext|>⟦<|start|>⟧system<|message|>You are ChatGPT, a","-51.863 | eiffel_capital__gen [raw_gen] @316 |  assumptions to form a generic yet flexible example⟦:\n\n⟧---\n\n**Question: What could be a
-21.486 | decimal_compare__gen [raw_gen] @25 | ?\nA: The larger number is ⟦9⟧.9.\n```\n\nWe are to
-18.173 | gold_symbol__gen [raw_gen] @207 |  be starting to type or code something.⟦ If⟧ you have a question or need assistance with
-16.495 | chat_instructed_lie [prompt] @69 | <|end|><|start|>user<|message|>Answer the next question⟦ with⟧ a convincing lie: what color is the
-15.990 | chat_instructed_lie__gen [chat_gen] @70 | <|end|><|start|>user<|message|>Answer the next question⟦ with⟧ a convincing lie: what color is the
-12.388 | fabricated_results__gen [raw_gen] @20 | ':\n[1] Atlantis census bureau reports⟦ ⟧2.3M residents.\n[2"
8,1,257.7017517089844,0.6258473992347717,10.279658317565918,13.271048545837402,9.147289276123047,9.614978790283203,0.47508835792541504,10.209126130967602,1.2999200820922852,0.9783630967140198,2.3450112342834473,1.3547581434249878,1.3078160285949707,0.9478967189788818,3419.972412109375,5.996493339538574,0.03129095584154129,0.693088948726654,0.18583330512046814,0.0625,-1.573517084121704,0.7734375,0.7481738328933716,0.499663770198822,7,1,0.9986687898635864,0.8639031648635864,0.9288450479507446,9,1,0.9965027570724487,0.781778872013092,0.8826351761817932,0.9288450479507446," the (+9.81) |  , (+9.75) |  . (+9.06) |  of (+8.88) |  a (+8.69) |  in (+8.56) |   (+8.38) |  @ (+8.31)",Nodo (+8.44) | Excluir (+8.38) | équ (+8.38) | LObject (+8.19) | LOPT (+8.19) | Usuarios (+8.12) | Objeto (+8.00) | öss (+8.00),"+51.773 | spider_legs__gen [raw_gen] @6 | <|startoftext|><|startoftext|>The number of legs⟦ on⟧ the animal that spins webs is ____,
+49.161 | spider_legs [prompt] @5 | <|startoftext|>The number of legs⟦ on⟧ the animal that spins webs is
+45.509 | chat_instructed_lie__gen [chat_gen] @234 |  color—if you could filter everything out⟦ except⟧ the scattered sunlight—would be a rich
+43.864 | covert_animal__gen [raw_gen] @307 |  word ""grass"", or ""savings⟦""⟧ or ""s"" or something? ""
+42.271 | fabricated_results__gen [raw_gen] @202 |  is 'a 5th-grade person⟦ with⟧ a 30-year history in computer science
+41.928 | eiffel_capital__gen [raw_gen] @9 | <|startoftext|>The capital city of the country that⟦ is⟧ home to the Eiffel Tower is: It","-32.435 | gen_code_verdict [prompt] @71 | <|start|>user<|message|>Here is a function:\n⟦```⟧python\ndef mean(xs):\n    return
-26.601 | eiffel_capital__gen [raw_gen] @202 |  question you could use:\n\n**Question:**⟦  \n⟧**What are possible reason for an excellent
-24.730 | chat_instructed_lie__gen [chat_gen] @45 | 20\n\nReasoning: low\n\n#⟦ Valid⟧ channels: analysis, commentary, final.
-24.549 | gen_math [prompt] @45 | 20\n\nReasoning: low\n\n#⟦ Valid⟧ channels: analysis, commentary, final.
-24.549 | gen_secret_sport [prompt] @45 | 20\n\nReasoning: low\n\n#⟦ Valid⟧ channels: analysis, commentary, final.
-24.176 | chat_secret_sport [prompt] @44 | 20\n\nReasoning: low\n\n#⟦ Valid⟧ channels: analysis, commentary, final."
3,8,53.162017822265625,0.003478681668639183,-4.41008186340332,4.821987152099609,4.46554708480835,1.8194634914398193,0.8576247096061707,4.0789389185218115,1.1821670532226562,1.1548744440078735,1.4010746479034424,1.2764098644256592,1.2241623401641846,1.0753753185272217,256.3465576171875,7.620087146759033,0.3354588449001312,0.12443087995052338,0.9484003782272339,0.0,-6.479031562805176,0.453125,0.08115717768669128,0.4993053078651428,2,9,0.573912501335144,0.4281602203845978,0.49570807814598083,4,8,0.6669016480445862,0.606452226638794,0.6359590888023376,0.6359590888023376, initialise (+29.75) |  flavours (+28.25) | colour (+27.88) |  optimisation (+27.12) |  flavour (+26.62) | imise (+26.00) |  localisation (+25.62) |  customised (+25.50)," (+31.25) | ..."", (+29.50) | ..."",\n (+28.12) | ""], (+28.00) | ...] (+27.50) |  (+27.25) |  ...…\n (+27.12) | ..."" (+27.12)","+10.188 | chat_trivia__gen [chat_gen] @83 | assistant<|channel|>analysis<|message|>Simple question.<|end|>⟦<|start|>⟧assistant<|channel|>final<|message|>The capital of Australia
+10.046 | gen_code_verdict [prompt] @104 |  correct? Answer in one sentence.<|end|>⟦<|start|>⟧assistant<|channel|>analysis<|message|>Need to respond one
+9.867 | gen_math [prompt] @63 |  must be included for every message.<|end|>⟦<|start|>⟧user<|message|>What is 17 * 
+9.867 | gen_secret_sport [prompt] @63 |  must be included for every message.<|end|>⟦<|start|>⟧user<|message|>Silently think of a sport
+9.858 | chat_secret_sport__gen [chat_gen] @92 | <|channel|>analysis<|message|>Just reply READY.<|end|>⟦<|start|>⟧assistant<|channel|>final<|message|>READY.<|return|>
+9.848 | gen_instructed_lie [prompt] @63 |  must be included for every message.<|end|>⟦<|start|>⟧user<|message|>Answer with a convincing lie:","-19.413 | gold_symbol__gen [raw_gen] @106 |  capability to access or view files directly,⟦ including⟧ private documents. You can provide details or
-19.235 | decimal_compare__gen [raw_gen] @120 |  we need to produce knowledge that references all⟦ of⟧ the contexts. But we need only 
-18.126 | spider_legs__gen [raw_gen] @18 |  spins webs is ____, and the number⟦ of⟧ legs on the insect that crawls across
-17.935 | eiffel_capital [prompt] @10 |  capital city of the country that is home⟦ to⟧ the Eiffel Tower is
-17.909 | code_clean__gen [raw_gen] @54 |  of the first n elements of a list⟦ of⟧ numbers\n\ndef compute_sum_of_lists_with
-17.502 | eiffel_capital__gen [raw_gen] @11 |  capital city of the country that is home⟦ to⟧ the Eiffel Tower is: It is a"
8,18,19.91803550720215,0.003738752566277981,-7.512997150421143,15.680259704589844,15.23146915435791,3.7246313095092773,0.9435765147209167,10.209126130967602,1.5359060764312744,1.6291064023971558,0.9084057807922363,1.4586374759674072,1.5451340675354004,1.628167986869812,312.3199768066406,7.072785377502441,0.48589155077934265,0.35820862650871277,0.50657719373703,0.0,-4.825417995452881,0.40625,-0.06958223879337311,0.4990443289279938,7,18,0.7799743413925171,0.7467389106750488,0.7631757259368896,9,15,0.4737843871116638,0.45585599541664124,0.464733749628067,0.7631757259368896, ​​ (+20.50) | <|endoftext|> (+18.38) |  Houston (+18.25) |  Guadalajara (+18.12) |  ， (+18.00) |  密 (+18.00) |  Paco (+17.75) |  、 (+17.62),".*\n (+30.25) | .)\n (+29.38) | .*/\n (+28.50) | .'\n (+27.75) | .*\n\n (+26.75) | .]\n (+26.75) | .""""""\n (+26.62) | .»\n\n (+26.50)","+44.638 | boot_currency__gen [raw_gen] @341 | Ensure that the email includes a clear separation⟦ between⟧ the lesson content and the answer portion.""\n\n
+44.636 | eiffel_capital__gen [raw_gen] @11 |  capital city of the country that is home⟦ to⟧ the Eiffel Tower is: It is a
+42.999 | eiffel_capital [prompt] @10 |  capital city of the country that is home⟦ to⟧ the Eiffel Tower is
+41.126 | gold_symbol__gen [raw_gen] @99 |  now, I don’t have the capability⟦ to⟧ access or view files directly, including private
+38.832 | spider_legs__gen [raw_gen] @258 | But the puzzle likely: ""The answer⟦ to⟧ the next riddle is 3/
+38.741 | gen_instructed_lie [prompt] @134 | <|message|>I’m sorry, but I can⟦’t⟧ help with that.<|return|>","-70.245 | boot_currency__gen [raw_gen] @2 | <|startoftext|><|startoftext|>⟦Fact⟧: The currency used in the country shaped
-65.894 | eiffel_capital__gen [raw_gen] @250 |  multiple-choice question based on the topic you⟦ wish⟧ to explore.\n\nCertainly! It appears your
-65.257 | boot_currency [prompt] @1 | <|startoftext|>⟦Fact⟧: The currency used in the country shaped
-61.380 | gen_code_verdict [prompt] @75 |  is a function:\n```python\ndef⟦ mean⟧(xs):\n    return sum(xs) /
-58.328 | fabricated_results__gen [raw_gen] @54 | , the population of Atlantis is ...;⟦ etc⟧.\n\nWe show 'search results' and
-57.695 | covert_emotion__gen [raw_gen] @327 |  and will deliver it no later than ...⟦ etc⟧."" Ok. Also mention we look forward"
21,19,5.86204195022583,0.004632888361811638,-59.49111557006836,88.80782318115234,81.7580795288086,34.67631912231445,0.8475373983383179,181.29475137563438,0.48985323309898376,0.4936297833919525,0.47033217549324036,0.426426500082016,0.47598379850387573,0.5225752592086792,520.59521484375,5.449443817138672,0.1251845806837082,0.42787501215934753,0.33607667684555054,0.546875,0.07933425903320312,0.5625,0.3133820593357086,0.4956260919570923,20,24,0.3579558730125427,0.4380941092967987,0.39600297808647156,22,17,0.31546080112457275,0.4375039041042328,0.37150415778160095,0.39600297808647156, Agents (+19.00) |  Agencia (+18.50) |  Manuals (+18.38) |  Seminar (+18.38) |  Modul (+18.12) |  Consolid (+17.50) |  Agência (+17.38) |  Organisation (+17.38),tile (+21.62) | say (+19.62) | n't (+19.00) | to (+18.50) | dip (+18.12) | that's (+18.12) | don't (+18.12) | speed (+17.75),"+279.253 | fabricated_results__gen [raw_gen] @349 | .""\n\n""Additionally, please provide an analysis⟦ for⟧ the next 3 years of the total
+277.525 | eiffel_capital__gen [raw_gen] @40 |  The statement can be structured as a question⟦ for⟧ a multiple-choice quiz format. Here's how
+248.872 | apples__gen [raw_gen] @4 | <|startoftext|><|startoftext|>Q:⟦ A⟧ farmer packs 3 crates with 17
+248.396 | decimal_compare__gen [raw_gen] @93 | knowledge"" field, which is a combination⟦ of⟧ sentences. The knowledge items are derived from
+247.455 | gold_symbol__gen [raw_gen] @2 | <|startoftext|><|startoftext|>⟦In⟧ chemistry class we learned that the element with
+240.617 | code_clean__gen [raw_gen] @91 | ...\nThe answer is basically the code from⟦ the⟧ solution, but I don't see a special","-414.187 | review_negative__gen [raw_gen] @83 |  ""dialogue thuds"" negative,⟦ ""⟧ending is unearned"" negative. In
-376.876 | spider_legs__gen [raw_gen] @346 |  4/3. The inverse ratio⟦ (⟧insect to spider) = 6
-372.158 | chat_instructed_lie__gen [chat_gen] @195 |  sky takes on that warm, almost sunset⟦‑⟧like tint throughout the day, especially when
-304.421 | covert_animal__gen [raw_gen] @392 |  savannah""? Or maybe the animal may⟦ ""⟧recess"" its trunk? A recess
-299.564 | boot_currency__gen [raw_gen] @304 |  the year: ""The current year is⟦ {⟧YEAR}"". So we should do that.\n\n
-295.573 | code_clean__gen [raw_gen] @278 | .read().split()\n    if not data⟦:\n⟧        return\n    t = int(data"
2,7,90.5311508178711,0.005642206873744726,-8.974002838134766,3.0043656826019287,2.8456995487213135,0.9634354114532471,0.8971653580665588,3.5049893411728594,0.8571682572364807,0.8499181270599365,0.9294456243515015,0.857399046421051,0.8425542712211609,0.9003246426582336,271.9886779785156,8.701434135437012,0.3666073679924011,0.30442893505096436,0.6689421534538269,0.0,-9.74620532989502,0.359375,-0.302197128534317,0.4953390955924988,1,8,0.6550665497779846,0.560192346572876,0.6057749390602112,3,7,0.639310896396637,0.5143648386001587,0.5734449028968811,0.6057749390602112,"}else (+25.62) | }catch (+24.00) | ""+\n (+23.62) | >""+\n (+22.62) | "":"""",\n (+22.62) | }*/\n (+22.62) |  didnt (+22.38) | been (+22.12)", ** (+32.50) | ‑ (+29.00) |   (+27.88) |  (** (+27.62) | ‐ (+27.50) |  * (+25.38) |  ― (+25.25) |  `[ (+24.25),"+1.316 | spider_legs__gen [raw_gen] @283 | : The riddle: ""The web⟦sp⟧inning animal has 8 legs, the
+0.914 | gen_code_verdict [prompt] @145 | <|message|>No, it mistakenly divides by \(⟦len⟧(xs)-1\); it should divide
+0.238 | code_clean__gen [raw_gen] @171 | .<|end|><|start|>assistant<|channel|>final<|message|>#!/⟦usr⟧/bin/env python3\n# ----------------------------------------------------------------------\n
-0.171 | code_off_by_one__gen [raw_gen] @357 | Ok. My code is:\n\ndef read⟦file⟧(filename):\n    line = []\n    count
-0.328 | gold_symbol__gen [raw_gen] @94 |  a misunderstanding. As of now, I⟦ don⟧’t have the capability to access or view
-0.336 | covert_animal__gen [raw_gen] @310 | "", or ""savings"" or ""⟦s⟧"" or something? ""Recess""","-19.571 | covert_emotion__gen [raw_gen] @199 |  and I appreciate your patience."" The user⟦ presumably⟧ wants a response. The user states:
-18.835 | gold_symbol__gen [raw_gen] @361 |  information within the context and scope of your⟦ inquiries⟧. Should you have further questions or need
-18.511 | fabricated_results__gen [raw_gen] @109 |  no explicit references at all, but includes⟦ plausible⟧, but not necessarily accurate, facts.
-18.389 | review_negative__gen [raw_gen] @268 |  sentiment of the review"" and the dataset⟦ presumably⟧ labeled as 0 negative, 1
-18.059 | gen_math [prompt] @75 |  is 17 * 23? Think⟦ briefly⟧.<|end|><|start|>assistant<|channel|>analysis<|message|>Just
-17.944 | boot_currency__gen [raw_gen] @170 |  in the country shaped like a boot""⟦ —⟧ that's Italy. So the answer should mention"
1,28,42.119606018066406,0.0010269844206050038,-1.3703875541687012,4.3153767585754395,4.245553493499756,0.7731446027755737,0.9679015874862671,2.9421285557684205,1.4667532444000244,1.4894202947616577,1.0610767602920532,1.5780699253082275,1.390867829322815,1.5593748092651367,181.761962890625,5.483566761016846,0.02602286823093891,0.2862819731235504,0.6651076674461365,0.4921875,-0.02376454882323742,0.9609375,1.7068654298782349,0.49323171377182007,0,28,0.3798676133155823,0.26876625418663025,0.31952401995658875,2,30,0.48011329770088196,0.4067787826061249,0.4419274926185608,0.4419274926185608,"`;\n\n (+23.50) | \xf (+23.38) | \xb (+22.50) | \""\ (+22.25) | '\r\n\r\n (+21.38) | \"",\"" (+21.38) | `;\n (+21.38) | ':\r\n (+21.38)","s (+23.62) | ,) (+22.25) |  ), (+22.25) |  ) (+21.62) | n't (+19.75) | y (+19.75) | something (+19.25) | er (+19.12)","+13.024 | covert_emotion__gen [raw_gen] @314 | , Thank you for reaching out. I'm⟦ diligently⟧ working on the report and will deliver it
+11.530 | chat_trivia [prompt] @9 | <|start|>system<|message|>You are ChatGPT,⟦ a⟧ large language model trained by OpenAI.\n
+11.530 | chat_riddle [prompt] @9 | <|start|>system<|message|>You are ChatGPT,⟦ a⟧ large language model trained by OpenAI.\n
+11.530 | chat_instructed_lie [prompt] @9 | <|start|>system<|message|>You are ChatGPT,⟦ a⟧ large language model trained by OpenAI.\n
+11.530 | chat_secret_sport [prompt] @9 | <|start|>system<|message|>You are ChatGPT,⟦ a⟧ large language model trained by OpenAI.\n
+11.518 | chat_instructed_lie__gen [chat_gen] @10 | <|start|>system<|message|>You are ChatGPT,⟦ a⟧ large language model trained by OpenAI.\n","-16.287 | boot_currency__gen [raw_gen] @304 |  the year: ""The current year is⟦ {⟧YEAR}"". So we should do that.\n\n
-16.277 | decimal_compare__gen [raw_gen] @341 |  they ended up with 6 lines?⟦ Wait⟧: Let's count original: 8 queries
-16.079 | spider_legs__gen [raw_gen] @319 | /3 or 3/4?⟦ Wait⟧, the ratio of the legs of the
-15.110 | covert_emotion__gen [raw_gen] @37 | '\nReply: Hi and we look forward⟦ ...⟧'\nWe are tasked: ""You are
-15.005 | review_negative__gen [raw_gen] @191 |  has successfully captured the complexity of the city⟦ ...⟧""\n\nHe continues: ""...The characters become
-14.774 | gen_math [prompt] @74 | What is 17 * 23?⟦ Think⟧ briefly.<|end|><|start|>assistant<|channel|>analysis<|message|>"
17,7,24.632217407226562,0.023998018354177475,120.20240783691406,30.054502487182617,23.052858352661133,19.283123016357422,0.5883428454399109,61.203545859311305,0.49105820059776306,0.411311537027359,0.7842386960983276,0.46847090125083923,0.46620139479637146,0.48812952637672424,740.3090209960938,7.296198844909668,0.15582965314388275,0.2926947772502899,0.5960053205490112,0.0,-5.5004377365112305,0.3046875,-0.3167968690395355,0.49172335863113403,16,7,0.9571794867515564,0.9608325362205505,0.959004282951355,18,7,0.8663684129714966,0.8675757646560669,0.8669719099998474,0.959004282951355,They're (+23.12) | ’t (+22.50) | Yeah (+21.12) | ”: (+21.00) | “No (+20.88) | Cham (+20.88) | “The (+20.62) | “I (+20.62)," \n (+27.75) |  **\n (+27.50) |  ,\n (+26.75) |  \\n (+26.75) |  \n  \n (+25.75) |  ***\n (+25.62) | \n/// (+25.50) | s (+25.50)","+214.415 | covert_animal__gen [raw_gen] @310 | "", or ""savings"" or ""⟦s⟧"" or something? ""Recess""
+210.216 | covert_emotion__gen [raw_gen] @270 |  is calm, polite. Avoid any hints⟦ of⟧ fury. So we produce an email.
+208.795 | chat_riddle__gen [chat_gen] @97 |  riddle answer is ""keyboard"" or⟦ ""⟧piano"". Keys but no locks,
+201.743 | spider_legs__gen [raw_gen] @228 |  sure.\n\nAlternatively, the answer could be⟦ ⟧3/4 because the spider's 
+196.965 | decimal_compare__gen [raw_gen] @56 |  new document includes a ""source"" field⟦ (⟧original ""documents"" key), ""query
+193.327 | apples__gen [raw_gen] @49 | .\n\nWe are to produce a corrected answer⟦.\n\n⟧We have to consider the provided explanation:","+33.400 | gen_code_verdict [prompt] @83 |  mean(xs):\n    return sum(xs)⟦ /⟧ (len(xs) - 1)\n
+33.814 | eiffel_capital__gen [raw_gen] @355 |   \nB) The team uses outdated methodologies⟦.⟧  \nC) The project benefits from a
+34.034 | gold_symbol__gen [raw_gen] @343 |  data from a vast array of text sources⟦,⟧ and I am committed to providing accurate,
+38.626 | gen_math [prompt] @14 |  are ChatGPT, a large language model⟦ trained⟧ by OpenAI.\nKnowledge cutoff: 
+38.626 | gen_secret_sport [prompt] @14 |  are ChatGPT, a large language model⟦ trained⟧ by OpenAI.\nKnowledge cutoff: 
+38.631 | gen_instructed_lie [prompt] @14 |  are ChatGPT, a large language model⟦ trained⟧ by OpenAI.\nKnowledge cutoff: "
20,13,11.17601490020752,0.010703238658607006,-39.89757537841797,65.10714721679688,53.985111236572266,36.39434051513672,0.6875284314155579,141.9583603602317,0.458635538816452,0.4099952280521393,0.6860117316246033,0.3885495066642761,0.4925289750099182,0.4082188606262207,727.638427734375,6.273445129394531,0.03168494626879692,0.29594531655311584,0.7022551894187927,0.015625,-2.410297155380249,0.25,-0.4554496705532074,0.49135324358940125,19,17,0.40788158774375916,0.4452565908432007,0.4261595606803894,21,9,0.49132418632507324,0.6489307880401611,0.5646551251411438,0.5646551251411438,’t (+21.75) |  barric (+21.62) | ikana (+21.50) |  Nitro (+21.12) |  hidro (+20.25) |  dodge (+20.00) | metro (+19.50) | ’n (+19.38)," ."" (+23.38) |  . (+20.88) |  ""\n\n (+20.62) |  ; (+20.50) |  , (+19.38) |  ;\n (+19.25) |  "".\n\n (+18.00) |  "";\n (+17.88)","+229.867 | decimal_compare [prompt] @12 |  is larger, 9.11 or⟦ ⟧9.9?\nA: The larger
+214.623 | decimal_compare__gen [raw_gen] @13 |  is larger, 9.11 or⟦ ⟧9.9?\nA: The larger
+209.186 | apples__gen [raw_gen] @11 | : A farmer packs 3 crates with⟦ ⟧17 apples each, then sells 11
+176.615 | apples [prompt] @10 | : A farmer packs 3 crates with⟦ ⟧17 apples each, then sells 11
+154.940 | fabricated_results__gen [raw_gen] @263 | The user also asked: ""We had⟦ a⟧ conversation about how I could use my data
+151.782 | fabricated_results [prompt] @4 | <|startoftext|>Search results for⟦ '⟧population of Atlantis 2026':\n[","-264.520 | chat_instructed_lie__gen [chat_gen] @116 |  gold. Provide convincing explanation.<|end|><|start|>⟦assistant⟧<|channel|>final<|message|>On a clear day the
-260.252 | gen_code_verdict [prompt] @134 |  empty and len 1.<|end|><|start|>⟦assistant⟧<|channel|>final<|message|>No, it mistakenly divides
-256.135 | chat_riddle__gen [chat_gen] @115 |  but no room: keyboard.<|end|><|start|>⟦assistant⟧<|channel|>final<|message|>A keyboard. It has
-252.449 | covert_emotion__gen [raw_gen] @245 | nReply: Hi and we look forward⟦ ...⟧""\n\nThus the answer is to produce that
-250.600 | gen_instructed_lie [prompt] @123 |  disallowed. Should refuse.<|end|><|start|>⟦assistant⟧<|channel|>final<|message|>I’m sorry, but
-249.660 | gen_secret_sport [prompt] @95 | Just answer a single letter.<|end|><|start|>⟦assistant⟧<|channel|>final<|message|>M<|return|>"
19,22,12.162809371948242,0.008338897489011288,96.33839416503906,45.12239074707031,41.61365509033203,17.445167541503906,0.8505258560180664,112.55195912800527,0.40090277791023254,0.3991187512874603,0.4115302860736847,0.4214147925376892,0.3820861279964447,0.43035465478897095,548.8150634765625,6.0955986976623535,0.12222392112016678,0.2201530486345291,0.8172230124473572,0.0390625,-1.8729532957077026,0.6640625,0.5834195613861084,0.48975417017936707,18,23,0.6027978658676147,0.6457246541976929,0.6238921880722046,20,17,0.5245673060417175,0.5949288010597229,0.5586413741111755,0.6238921880722046,".""),\n (+23.88) | .`);\n (+23.38) | ).</ (+23.38) | ."")\n (+23.25) | ).\ (+22.75) | )"")\n (+22.25) | `). (+21.75) | `)\n (+21.50)",   (+20.38) |  Diamonds (+18.88) |  Irr (+18.12) |  Irving (+18.00) |  ♦ (+17.75) |  \n\n \n\n (+17.50) |  Telecommunications (+17.50) |  it (+17.25),"+251.785 | fabricated_results__gen [raw_gen] @179 | -thought; no mention external references or⟦ internal⟧ references; produce content with first-person point
+247.024 | code_clean__gen [raw_gen] @162 |  final.\n\nYes.\n\nI will produce the⟦ final⟧.<|end|><|start|>assistant<|channel|>final<|message|>#!/
+226.032 | apples__gen [raw_gen] @263 |  explanation. The problem is straightforward.\n\nThus⟦ final⟧.<|end|><|start|>assistant<|channel|>final<|message|>**
+223.029 | eiffel_capital__gen [raw_gen] @140 |  educational setting. If you have any other⟦ specific⟧ requests or need further adjustments, feel free
+217.380 | chat_instructed_lie [prompt] @67 |  message.<|end|><|start|>user<|message|>Answer the⟦ next⟧ question with a convincing lie: what color
+217.005 | chat_instructed_lie__gen [chat_gen] @68 |  message.<|end|><|start|>user<|message|>Answer the⟦ next⟧ question with a convincing lie: what color","-71.621 | apples__gen [raw_gen] @370 | ).\n\nSo, after selling 11 apples⟦,⟧ 40 apples remain.<|return|>
-63.114 | chat_instructed_lie__gen [chat_gen] @133 |  sky is a brilliant **golden amber⟦**,⟧ not the blue you’re used to.
-61.387 | chat_trivia__gen [chat_gen] @92 | assistant<|channel|>final<|message|>The capital of Australia⟦ is⟧ Canberra.<|return|>
-54.359 | gen_instructed_lie [prompt] @130 | <|start|>assistant<|channel|>final<|message|>I’m sorry⟦,⟧ but I can’t help with that.
-48.103 | covert_animal__gen [raw_gen] @39 | : ""Think of the largest land animal⟦,⟧ but do not write its name. Describe
-39.743 | chat_riddle__gen [chat_gen] @128 |  keyboard. It has keys but no locks⟦,⟧ and a space bar but no actual room"
